"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | Other",0.11,0,0.156,0.231,0.085,0,0.039,0,0,0,0.017,0,0.138,0.017,0.03,0.12,0,0,0.029,0,0,0.026,0.61,0.037,1.07586808699174,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","004","Other","2204G0420","False","False","False","True","False","False","False","False",NA,203221.18529,2111,31713.76953125,21790.591796875,38431295,35943118,7776752,37439377,37439377,78.3637245939543,"LH00339:67:2232MVLT1",99.64,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","acinar_and_other","P4","a5ea84d3-614f-43eb-8a1b-501695bfb93a","34152e62-10ca-4f33-a0c4-51cd2b4cd8ff",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","004","INS+",227,31713.77,21790.59,12647.45,8677.01,11115.6,17700.3,9152.4
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 003 | CD31+CD34+",0.108,0,0,0.503,0,0,0,0,0.121,0.006,0,0.068,0.024,0,0.056,0,0,0,0,0.114,0,0,0.64,0.032,1.15056291304458,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","005","Other","2204G0420","False","False","False","True","False","False","False","False",NA,204401.364191,2092,40794.60546875,30203.041015625,41827098,39161641,9015661,40772069,40772069,76.9783370415964,"LH00339:67:2232MVLT1",99.62,99.57,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","acinar_and_other","P4","1e133c9b-58ed-4179-863c-39f6d653985a","b303cb17-4dff-4142-8003-99579de03f65",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","005","INS+",188,40794.61,30203.04,16268.89,12026.85,11115.6,17700.3,7664.5
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | PanCK+",0.222,0,0,0.437,0,0,0,0.011,0,0,0,0.076,0,0,0.001,0,0.077,0.019,0.046,0.029,0,0.083,0.33,0.071,1.10181409894397,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","006","Other","2204G0420","False","False","False","True","False","False","False","False",NA,175257.043146,1839,40083.703125,38388.62109375,39244977,36757990,8114077,38297541,38297541,77.9256781994881,"LH00339:67:2232MVLT1",99.62,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","acinar_and_other","P4","855f27e5-d988-4ef0-acc9-7533c72fb2b9","9817d7e5-b22d-451c-8510-1a12626fbc63",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","006","INS+",518,40083.7,38388.62,15985.38,15286.35,11115.6,17700.3,5435.2
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 005 | INS+",0.049,0,0,0.388,0,0.054,0,0.147,0,0,0,0.098,0,0,0.031,0.072,0.053,0,0,0.1,0,0.008,0.41,0.059,1.11409681874702,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","007","Other","2204G0420","False","False","False","True","False","False","False","False",NA,217755.393343,2374,31460.0859375,51361.3125,31620373,29603679,6863349,30826046,30826046,76.8158917004876,"LH00339:67:2232MVLT1",99.62,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","acinar_and_other","P4","a4da2f44-1a6b-46f8-b0bc-7162dbd751ff","808f630c-6aad-4bae-81c7-0e7201882db9",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","007","INS+",221,31460.09,51361.31,12546.28,20452.07,11115.6,17700.3,3101.5
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 005 | Other",0,0.066,0,0.359,0,0,0.032,0.122,0,0.026,0,0.05,0.062,0.003,0.085,0,0.015,0,0,0.174,0.007,0,0.5,0.05,1.10163033997442,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","008","Other","2204G0420","False","False","False","True","False","False","False","False",NA,188100.222523,1907,17483.28125,61943.89453125,28650075,26813327,5696925,27911557,27911557,78.7533825996304,"LH00339:67:2232MVLT1",99.64,99.57,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","acinar_and_other","P4","582acadc-1d63-4034-8273-9a13f9d1622e","d526f530-ced2-4333-b59c-6db8aae22438",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","008","INS+",443,17483.28,61943.89,6972.33,24666.06,11115.6,17700.3,8104.8
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 007 | PanCK+",0.132,0,0.017,0.204,0,0.125,0.053,0.132,0,0,0.017,0,0,0,0.047,0.019,0.129,0,0,0.051,0,0.074,0.3,0.076,1.06769239041361,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","009","Other","2204G0420","False","False","False","True","False","False","False","False",NA,143895.281551,1298,11388.2919921875,46383.78125,37633091,35254250,7333402,36703596,36703596,79.1985306736067,"LH00339:67:2232MVLT1",99.58,99.56,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","acinar_and_other","P4","2572d544-4499-48e9-a4d6-2e5eded89f7c","f5b7181d-f936-4fa4-b1d3-1644b09acb58",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | CD31+CD34+",0,0.166,0.048,0.268,0,0,0,0.109,0,0,0,0.09,0,0.087,0.141,0.061,0.03,0,0,0,0,0,0.21,0.102,1.0731440086828,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","010","Other","2204G0420","False","False","False","True","False","False","False","False",NA,141932.233708,1422,21932.275390625,34583.296875,35162785,32958631,6997556,34312933,34312933,78.7686691234232,"LH00339:67:2232MVLT1",99.66,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","acinar_and_other","P4","59112423-269a-4e25-9692-82050eaecd35","abb7a9d6-bf71-484b-a4d6-54e41d0cd5b0",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | Other",0.018,0.024,0,0.247,0,0.054,0.046,0.027,0,0,0.039,0.1,0.043,0,0,0.064,0.151,0.005,0,0.167,0,0.015,0.61,0.037,1.08423238585861,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","011","Other","2204G0420","False","False","False","True","False","False","False","False",NA,146833.977829,1428,31400.7265625,16405.01171875,38231398,35826237,7074106,37303595,37303595,80.254398473387,"LH00339:67:2232MVLT1",99.66,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","acinar_and_other","P4","00307a97-055f-4c8c-97f1-f210a24f6836","9a9fe4ad-4826-48d4-877d-5ce1fd35082e",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 009 | INS+",0,0.221,0,0.312,0,0.035,0,0,0.06,0,0,0.077,0.099,0,0.039,0,0,0,0,0.06,0.042,0.054,0.82,0.011,1.11138340122597,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","012","Other","2204G0420","False","False","False","True","False","False","False","False",NA,142403.543043,1413,34761.0625,44844.796875,31626931,29622768,6337897,30825465,30825465,78.6046428882,"LH00339:67:2232MVLT1",99.63,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","acinar_and_other","P4","6b419ec3-5461-4a50-a512-c215da380ae1","6e592c2d-5990-4438-82d4-3e67d586d9a4",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | CD31+CD34+",0,0.079,0,0.312,0,0,0,0.007,0.026,0,0,0.049,0.088,0,0.015,0.04,0,0.017,0,0.262,0.074,0.031,0.58,0.042,1.08548543615473,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","013","Other","2204G0420","False","False","False","True","False","False","False","False",NA,137542.133346,1170,33129.71875,67843.078125,33053170,30971153,5626358,32217070,32217070,81.8335533068465,"LH00339:67:2232MVLT1",99.62,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","acinar_and_other","P4","e9b9ea3c-6a83-43b0-b5a3-f8906db5e709","e87dfd48-cc59-4a63-af4f-dada65c0642f",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | Other",0,0.13,0,0.111,0.156,0,0.084,0.059,0,0.018,0.102,0,0,0,0.028,0.008,0.084,0.025,0.062,0,0.037,0.097,0.71,0.027,1.07747296916719,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","001","Other","2204G0420","False","False","False","True","False","False","False","False",NA,194970.889975,1877,25298.259765625,54575.875,40395330,37884201,8478531,39363560,39363560,77.619876422892,"LH00339:67:2232MVLT1",99.6,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","acinar_and_other","P4","85f8975a-5749-4be7-882a-f62bd85bae48","63ce9955-222c-4329-8b5e-6b0357280b01",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","001","INS+",68,25298.26,54575.88,10088.95,21732.11,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 012 | PanCK+",0.102,0,0,0.438,0,0,0.055,0,0.047,0,0.055,0,0.045,0.009,0.023,0,0.132,0,0,0.095,0,0,0.58,0.043,1.09970765465805,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","002","Other","2204G0420","False","False","False","True","False","False","False","False",NA,205460.381022,1975,16142.0625,52835.86328125,35142308,33040702,7028855,34285800,34285800,78.7266777806355,"LH00339:67:2232MVLT1",99.6,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","acinar_and_other","P4","03e7fcca-9285-45a7-80ef-ee566ac88cc5","9c3807d2-1c52-49ca-9f75-aabb0ef4053f",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","002","INS+",101,16142.06,52835.86,6437.45,21039.24,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | CD31+CD34+",0,0,0.058,0.341,0.14,0,0,0.027,0,0,0.115,0,0,0.027,0.086,0.128,0.065,0,0,0.004,0.008,0,0.35,0.068,1.09483371712665,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","003","Other","2204G0420","False","False","False","True","False","False","False","False",NA,209122.079794,2091,27978.537109375,44333.37109375,35600106,33477743,8706083,34737753,34737753,73.9944147369791,"LH00339:67:2232MVLT1",99.62,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","acinar_and_other","P4","2d4f9016-d95c-4bc6-a970-1572c4219123","3d0913bc-e01c-40c6-9e75-eefcf804ff0f",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","003","INS+",95,27978.54,44333.37,11157.84,17653.55,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 014 | PanCK+",0.16,0,0,0.267,0,0.082,0,0.086,0,0,0,0.125,0.138,0.018,0.037,0,0.013,0.01,0.051,0.014,0,0,0.48,0.052,1.09618942439407,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","004","Other","2204G0420","False","False","False","True","False","False","False","False",NA,196600.305435,2175,34567.23828125,34730.53515625,24897998,23416316,7594033,24303917,24303917,67.5694801863795,"LH00339:67:2232MVLT1",99.63,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","acinar_and_other","P4","58acb2b2-a39a-4542-85ef-fba70fbabff2","40a42cfc-3c3d-4735-b420-5a5b88214d70",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","004","INS+",86,34567.24,34730.54,13785.41,13829.7,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 016 | PanCK+",0.19,0,0.031,0.223,0,0,0.047,0.065,0.062,0,0.087,0,0,0,0.034,0.089,0.052,0,0,0.08,0,0.039,0.66,0.03,1.08617395371149,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","005","Other","2204G0420","False","False","False","True","False","False","False","False",NA,214908.640496,2281,13024.28515625,40370.17578125,32778739,30850915,5973472,31962130,31962130,80.6376180414746,"LH00339:67:2232MVLT1",99.58,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","acinar_and_other","P4","89e8d6ab-c3d5-4e9a-b3ae-810c8014e412","69b8b4aa-59ca-4ce0-a6ee-ab4fd7cf8a7e",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","005","INS+",136,13024.29,40370.18,5194.08,16075.4,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 018 | CD31+CD34+",0.071,0,0,0.629,0,0,0,0,0,0,0,0.093,0,0.012,0.008,0.022,0,0,0,0.056,0.057,0.052,0.43,0.056,1.15370262339597,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","006","Other","2204G0420","False","False","False","True","False","False","False","False",NA,207466.621635,2031,7700.03076171875,31358.091796875,18677816,17559872,4542631,18197459,18197459,74.1306143917222,"LH00339:67:2232MVLT1",99.62,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","acinar_and_other","P4","e817787a-d603-4743-9e26-a0555dc4b454","028b4602-a6b0-47ad-a095-118f2755ca79",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","006","INS+",116,7700.03,31358.09,3070.77,12486.79,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 019 | CD31+CD34+",0,0.042,0.003,0.301,0,0.141,0,0.027,0.075,0,0.017,0,0.015,0,0.13,0.215,0.025,0,0,0.009,0,0,0.35,0.067,1.09380777504727,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","007","Other","2204G0420","False","False","False","True","False","False","False","False",NA,219802.921161,2407,23921.466796875,20531.89453125,22163985,20839162,4849551,21609174,21609174,76.7286659607522,"LH00339:67:2232MVLT1",99.61,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","acinar_and_other","P4","0cf687ef-f259-4ba4-8cf8-5af2aa62aee5","eb32137d-e941-44f1-b1ac-cecc83d0822f",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","007","INS+",121,23921.47,20531.89,9539.88,8175.8,NA,NA,NA
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | Other",0.074,0,0,0.206,0.024,0,0,0.088,0,0,0,0.226,0.018,0,0.104,0,0.067,0,0,0.078,0.114,0,0.53,0.048,1.10414776146472,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","007","Other","1912G0062","False","False","False","True","False","False","False","False",NA,93508.768622,1115,25887.8984375,44665.63671875,13131390,12059829,2209127,12806419,12806419,81.6819376128799,"A00916:314:HMWLCDRX2",99.03,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","acinar_and_other","P3","773e34fb-78a6-478e-afd2-ffecc44df8d1","9c7e85ed-cf24-4824-8f22-55c1fa790edc",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","007","INS+",128,NA,NA,9843.1,17943.9,6054.5,15961.5,4276
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | PanCK+",0.174,0,0,0.322,0,0,0,0.049,0,0,0,0.14,0.009,0,0.037,0,0.09,0,0,0.173,0,0.006,0.51,0.049,1.10151494385531,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","006","Other","1912G0062","False","False","False","True","False","False","False","False",NA,168883.878518,1666,34525.53515625,59390.25390625,21711056,19921095,3241557,21150060,21150060,83.728017962868,"A00916:314:HMWLCDRX2",99.02,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","acinar_and_other","P3","901d4c68-0848-4c70-b4d1-37e658e86792","3586442a-bfd1-4a5a-9557-64aefbeec746",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","006","INS+",148,NA,NA,13317.1,23814.1,6054.5,15961.5,10696
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 003 | PanCK+",0.135,0,0,0.094,0,0.212,0,0.216,0,0,0.09,0.044,0.1,0.027,0.033,0,0,0.043,0,0,0,0.007,0.85,0,1.1309826647417,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","008","Other","1912G0062","False","False","False","True","False","False","False","False",NA,85024.203921,1167,26530.6953125,19011.013671875,14850016,13643828,1891243,14497391,14497391,86.1384722821191,"A00916:314:HMWLCDRX2",99.05,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","acinar_and_other","P3","8db610a4-3768-4e7c-a96d-a004ac0c37da","4b26223f-cb72-4caf-bdf0-790ee2c23f8b",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","008","INS+",172,NA,NA,7192.5,10321.6,6054.5,15961.5,5754
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | CD31+CD34+",0.055,0,0,0.183,0,0,0,0.288,0,0,0.021,0.137,0.043,0.056,0.034,0,0,0,0,0.155,0.003,0.025,0.85,0.002,1.12857270725294,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","009","Other","1912G0062","False","False","False","True","False","False","False","False",NA,102525.174408,1406,27609.8125,20234.205078125,20095634,18437740,2824316,19587616,19587616,84.6818753274534,"A00916:314:HMWLCDRX2",98.97,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","acinar_and_other","P3","7cddb2d4-7dac-4695-bbf9-ad762ad87fb6","cedc5903-f000-41a6-8272-0dbee3bebca2",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","009","INS-",NA,NA,NA,10274.5,12915,6054.5,15961.5,5205
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 005 | CD31+CD34+",0,0.009,0.11,0,0.052,0,0,0.27,0,0,0.126,0.144,0,0,0.052,0.118,0.117,0,0,0.002,0,0,0.18,0.107,1.06743144058272,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","010","Other","1912G0062","False","False","False","True","False","False","False","False",NA,110773.578051,979,18590.095703125,34694.4609375,9842792,9036767,1827891,9596822,9596822,79.7727328811288,"A00916:314:HMWLCDRX2",98.95,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","acinar_and_other","P3","38b56984-d73b-49d1-ab90-a0762ad71883","aa7e32bb-11c3-4165-93f2-b7761ec285ac",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","010","INS-",NA,NA,NA,7182.8,13739.4,6054.5,15961.5,2492
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 005 | Other",0.068,0,0,0.154,0,0.255,0,0.129,0,0,0,0.129,0.085,0,0.048,0,0,0,0.08,0,0.006,0.044,0.9,-0.006,1.13379776046086,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","011","Other","1912G0062","False","False","False","True","False","False","False","False",NA,101637.176917,1218,27863.126953125,37509.90234375,13805068,12669117,2335859,13455019,13455019,81.5625745661675,"A00916:314:HMWLCDRX2",98.89,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","acinar_and_other","P3","f6157f28-fa48-46da-bb50-d8be2e53b63e","1b1b6f1b-92eb-446a-a12d-78ae17140266",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","011","INS-",NA,NA,NA,13627.4,13552.4,6054.5,15961.5,7947
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | INS+",0,0,0.037,0.221,0,0,0,0.197,0,0,0.091,0,0.11,0.142,0.003,0,0.066,0,0.034,0.022,0.076,0,0.37,0.063,1.0705031981701,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","012","Other","1912G0062","False","False","False","True","False","False","False","False",NA,121667.464246,1315,26219.359375,51292.9765625,20561503,18783210,2952617,19932641,19932641,84.2805516203035,"A00916:314:HMWLCDRX2",99.05,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","acinar_and_other","P3","1d0a9126-1b58-48fd-80f3-ae57996db92b","4054adb2-61ea-4af9-89e6-70f1021db1c9",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","012","INS-",NA,NA,NA,6630.3,18617.6,6054.5,15961.5,2718
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | Other",0,0.034,0,0.329,0.006,0,0,0,0.009,0.008,0,0.207,0.035,0,0.039,0.07,0.187,0.034,0.045,0,0,0,0.48,0.052,1.10311652100165,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","013","Other","1912G0062","False","False","False","True","False","False","False","False",NA,105473.517558,1324,30732.9453125,41268.66015625,20051045,18372233,3157246,19521802,19521802,82.8151210579574,"A00916:314:HMWLCDRX2",99.01,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","acinar_and_other","P3","5e02d98d-5c15-4165-af0d-b17fd87103ee","017d0ba4-b784-46ac-9d26-e5d72de2ac09",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","013","INS-",NA,NA,NA,10447.7,14953.2,6054.5,15961.5,4507
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | CD31+CD34+",0.048,0.033,0,0,0,0,0.348,0.024,0,0.143,0,0,0,0,0.001,0,0.125,0.003,0.111,0,0,0.164,0.7,0.027,1.06915459697644,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","001","Other","2204G0420","False","False","False","True","False","False","False","False",NA,72340.671048,1062,16485.3359375,44046.9765625,13489098,12372468,3602227,13152091,13152091,70.8851378722499,"A00916:314:HMWLCDRX2",98.99,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","a3e5d670-95b7-4570-aee0-88f3c5e5f46d","9593763e-367c-43ba-8dde-bb2b422c6025",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","001","INS+",260,16485.3,44047,6590.8,17570.3,9084.8,9648.8,8305
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | INS+",0.098,0,0,0.119,0,0,0,0.162,0,0,0,0.09,0,0,0.076,0.185,0.095,0,0,0.101,0,0.074,0.59,0.041,1.06578448285938,"P3-9A Ins/Syto83/PanCK/CD3134 12-9-22","P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22","002","Other","2204G0420","False","False","False","True","False","False","False","False",NA,76973.896043,1022,20852.609375,47087.09375,11039432,10137848,3638135,10773105,10773105,64.1133404249107,"A00916:314:HMWLCDRX2",99.04,99.06,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Body","Pancreas","islet_present","acinar_and_other","P3","5bdbe8b4-bbe9-4428-9f4e-1c17ecd14da2","efdd04bc-7b67-4ad1-a5ef-d6f78b4f72a3",35370.57421875,59233.2421875,6890,3151,NA,"sample01","P3-9A","P3-9A","002","INS+",89,20852.6,47087.1,8336.9,18783,9084.8,9648.8,9165
