"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P1-9A WTA 12-15-21 | 012 | CD31-islet",0,0.017,0.055,0.066,0,0.134,0.103,0.07,0,0,0,0.131,0.085,0,0.067,0.081,0.084,0.104,0,0,0,0.002,0.36,0.059,1.06395044146265,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","012","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8109.283628,109,35407.33984375,39223.99609375,1935590,1815726,433254,1884807,1884807,76.1388006780759,"LH00339:67:2232MVLT1",99.63,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_absent","endothelial_cells","P4","4e29c816-cec6-4f9f-98fb-fdc1b187724a","dfad8116-5a3c-48d9-ad0d-a5fee66181f5",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P1-9A WTA 12-15-21 | 013 | CD31-islet",0.021,0,0,0.232,0,0,0,0.219,0.006,0,0,0.043,0.07,0,0,0.029,0,0.074,0,0.298,0,0.009,0.13,0.1,1.07472541140365,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","013","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8668.09008,131,38385.8203125,13573.654296875,1567007,1475063,295068,1530601,1530601,79.9962442282126,"LH00339:67:2232MVLT1",99.58,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_absent","endothelial_cells","P4","f14f0bad-d9b1-4067-b6aa-4921c978549e","cc8e1686-bbbc-48da-81bc-3b17d720c4e1",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 002 | PanCK+",0.107,0,0.021,0.32,0.03,0,0,0.094,0,0,0,0.158,0,0,0.03,0.071,0.058,0,0,0.02,0,0.091,0.47,0.043,1.1096841013872,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","004","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8856.740851,125,31713.76953125,21790.591796875,3383285,3168735,557227,3295718,3295718,82.4148437783532,"LH00339:67:2232MVLT1",99.59,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","endothelial_cells","P4","a5ea84d3-614f-43eb-8a1b-501695bfb93a","2a9d5196-e24d-4c68-8732-4ed8c59e0111",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","004","INS+",227,31713.77,21790.59,12647.45,8677.01,11115.6,17700.3,9152.4
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 003 | INS+",0.045,0,0,0.574,0,0,0,0.042,0,0,0,0.078,0.01,0,0.021,0,0.167,0,0,0.063,0,0,0.27,0.069,1.12686642157026,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","005","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8753.999228,105,40794.60546875,30203.041015625,2287738,2146643,441311,2233480,2233480,79.4418075106108,"LH00339:67:2232MVLT1",99.6,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","endothelial_cells","P4","1e133c9b-58ed-4179-863c-39f6d653985a","7d72a1d8-37b0-4ee6-8366-e82a59260582",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","005","INS+",188,40794.61,30203.04,16268.89,12026.85,11115.6,17700.3,7664.5
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | INS+",0,0.008,0.046,0.186,0.092,0,0.16,0.076,0,0,0.214,0,0,0.089,0.049,0,0.033,0,0,0,0,0.049,0.3,0.066,1.09494270844236,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","006","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9654.37791,117,40083.703125,38388.62109375,2014327,1888728,413266,1962345,1962345,78.1193480479984,"LH00339:67:2232MVLT1",99.62,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","endothelial_cells","P4","855f27e5-d988-4ef0-acc9-7533c72fb2b9","4d169d75-f029-4886-85cc-d1f5bf78ca7d",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","006","INS+",518,40083.7,38388.62,15985.38,15286.35,11115.6,17700.3,5435.2
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | Other",0,0.075,0,0.306,0,0,0,0.15,0.02,0,0.035,0,0,0.067,0.001,0,0,0.026,0,0.159,0,0.16,0.24,0.075,1.08376941713544,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","007","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7336.57769,93,31460.0859375,51361.3125,1184803,1109416,225429,1155593,1155593,79.6803904035997,"LH00339:67:2232MVLT1",99.62,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","endothelial_cells","P4","a4da2f44-1a6b-46f8-b0bc-7162dbd751ff","08458de3-9a84-40a2-b208-627351418499",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","007","INS+",221,31460.09,51361.31,12546.28,20452.07,11115.6,17700.3,3101.5
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | INS+",0.055,0,0.011,0.484,0,0,0.043,0.049,0,0,0.057,0,0,0.066,0.063,0.048,0.022,0,0.025,0,0.069,0.007,0.25,0.073,1.09859239354025,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","008","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12352.814409,157,17483.28125,61943.89453125,2275221,2133187,489604,2218936,2218936,77.0482381525858,"LH00339:67:2232MVLT1",99.59,99.56,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","endothelial_cells","P4","582acadc-1d63-4034-8273-9a13f9d1622e","495fa76c-ea3a-4d5e-a6fa-c72cbdda84d4",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","008","INS+",443,17483.28,61943.89,6972.33,24666.06,11115.6,17700.3,8104.8
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | Other",0.237,0,0,0.224,0,0,0,0.209,0,0.013,0,0.037,0,0,0.047,0.03,0.111,0,0.006,0,0.011,0.075,0.58,0.035,1.1018936948293,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","009","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11752.879548,148,11388.2919921875,46383.78125,4324092,4045338,880014,4212791,4212791,78.2462182393659,"LH00339:67:2232MVLT1",99.63,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","endothelial_cells","P4","2572d544-4499-48e9-a4d6-2e5eded89f7c","85cf70fb-f094-4187-aad9-e46b0cd56e0a",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 007 | INS+",0,0,0.075,0.413,0,0,0,0.058,0,0,0.006,0.076,0,0,0.059,0.094,0.167,0,0,0.053,0,0,0.25,0.073,1.08097399563067,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","010","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",4188.428241,57,21932.275390625,34583.296875,1644547,1542546,261512,1605805,1605805,83.0467292385446,"LH00339:67:2232MVLT1",99.61,99.62,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","endothelial_cells","P4","59112423-269a-4e25-9692-82050eaecd35","9fb6bef6-7687-43e8-9730-71028d9ccbe0",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | PanCK+",0,0.034,0.033,0.408,0.085,0,0,0,0,0,0.06,0,0,0,0.023,0,0.127,0,0,0.154,0.046,0.031,0.26,0.071,1.08367448931134,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","011","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10827.410948,106,31400.7265625,16405.01171875,3174061,2970867,589951,3094128,3094128,80.14212686061,"LH00339:67:2232MVLT1",99.59,99.55,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","endothelial_cells","P4","00307a97-055f-4c8c-97f1-f210a24f6836","49094221-2fd1-468d-b8cb-36d3eca4aa1a",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 009 | CD31+CD34+",0,0.035,0.082,0.474,0,0,0,0.05,0.011,0,0.041,0,0,0,0.065,0.193,0,0,0,0.048,0,0,0.29,0.068,1.09536417907858,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","012","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10158.240619,139,34761.0625,44844.796875,3565954,3334136,612800,3468465,3468465,81.620425801467,"LH00339:67:2232MVLT1",99.62,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","endothelial_cells","P4","6b419ec3-5461-4a50-a512-c215da380ae1","f5308539-3122-42be-949d-130d302bbeb6",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | INS+",0,0.035,0,0.415,0,0,0.125,0,0,0,0,0.016,0,0,0.029,0.13,0.079,0,0,0,0.066,0.106,0.4,0.057,1.07937866187134,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","001","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11762.724958,155,25298.259765625,54575.875,2348721,2208278,553055,2293020,2293020,74.9553724666912,"LH00339:67:2232MVLT1",99.67,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","endothelial_cells","P4","85f8975a-5749-4be7-882a-f62bd85bae48","0986090e-7462-440c-8308-961849ac42b2",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","001","INS+",68,25298.26,54575.88,10088.95,21732.11,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | PanCK+",0.018,0,0.015,0.484,0,0,0,0.071,0,0,0,0.145,0.071,0.039,0.033,0.01,0.02,0,0.094,0,0,0,0.41,0.052,1.13099622839441,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","013","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11084.820797,138,33129.71875,67843.078125,2894896,2714244,535003,2822062,2822062,80.289060231873,"LH00339:67:2232MVLT1",99.62,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_absent","endothelial_cells","P4","e9b9ea3c-6a83-43b0-b5a3-f8906db5e709","5f4e4384-fadd-45a6-b910-15884ea8d401",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 012 | CD31+CD34+",0,0.026,0,0.24,0,0,0.13,0.035,0,0,0,0.078,0,0,0.031,0.09,0.229,0.014,0,0.034,0,0.092,0.26,0.073,1.05740033757008,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","002","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10184.918506,120,16142.0625,52835.86328125,2167245,2039554,418396,2115705,2115705,79.4859072130476,"LH00339:67:2232MVLT1",99.6,99.57,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","endothelial_cells","P4","03e7fcca-9285-45a7-80ef-ee566ac88cc5","38181aba-ebc2-47fa-9f9b-dbc23a97345f",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","002","INS+",101,16142.06,52835.86,6437.45,21039.24,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | Other",0.029,0,0.022,0.29,0,0,0,0.045,0.031,0,0.109,0,0.022,0,0.067,0,0.209,0,0,0.177,0,0,0.22,0.082,1.0659891669666,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","003","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9311.694101,94,27978.537109375,44333.37109375,2591871,2438584,454583,2532218,2532218,81.3587311324933,"LH00339:67:2232MVLT1",99.59,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","endothelial_cells","P4","2d4f9016-d95c-4bc6-a970-1572c4219123","de882a5f-600d-40ce-b678-b0a55a996856",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","003","INS+",95,27978.54,44333.37,11157.84,17653.55,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 014 | Other",0.017,0,0.14,0.097,0,0.147,0,0.109,0,0,0,0.086,0,0.034,0,0.105,0.084,0.06,0,0.11,0.002,0.009,0.92,-0.016,1.08792807814184,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","004","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12370.758464,167,34567.23828125,34730.53515625,2389958,2247647,537590,2332009,2332009,76.0820983010233,"LH00339:67:2232MVLT1",99.61,99.58,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","endothelial_cells","P4","58acb2b2-a39a-4542-85ef-fba70fbabff2","e01a8863-520a-447b-977f-904fe12e90a0",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","004","INS+",86,34567.24,34730.54,13785.41,13829.7,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 016 | CD31+CD34+",0.049,0,0,0.256,0,0,0,0.157,0,0,0,0.074,0.035,0,0.052,0.016,0.096,0,0,0.136,0.12,0.008,0.35,0.06,1.07136786487734,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","005","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7325.461904,93,13024.28515625,40370.17578125,1427100,1344823,267080,1392895,1392895,80.1401374009814,"LH00339:67:2232MVLT1",99.54,99.55,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","endothelial_cells","P4","89e8d6ab-c3d5-4e9a-b3ae-810c8014e412","f523a58e-79a3-405a-8969-8b7954fbb883",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","005","INS+",136,13024.29,40370.18,5194.08,16075.4,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 017 | CD31+CD34+",0,0.071,0.036,0.219,0.104,0,0,0,0.156,0,0.112,0,0.063,0,0.059,0,0.069,0.003,0,0.091,0.006,0.01,0.26,0.071,1.07886697189727,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","006","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8624.42092,97,7700.03076171875,31358.091796875,1568363,1476441,282297,1529486,1529486,80.879899704763,"LH00339:67:2232MVLT1",99.59,99.56,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","endothelial_cells","P4","e817787a-d603-4743-9e26-a0555dc4b454","83ed7084-9acd-41a5-8d8b-6f3109353ac0",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","006","INS+",116,7700.03,31358.09,3070.77,12486.79,NA,NA,NA
"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 020 | CD31+CD34+",0.146,0,0.041,0.151,0,0.297,0,0,0,0,0.076,0.027,0.019,0.044,0.088,0,0.043,0,0.016,0,0,0.051,0.24,0.078,1.0817137620754,"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","P4-3A Ins/Syto83/PanCK/CD3134 5-16-24","007","CD31+CD34+","2204G0420","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",6925.2936,88,23921.466796875,20531.89453125,1137913,1069729,242112,1109421,1109421,77.3669779916222,"LH00339:67:2232MVLT1",99.62,99.59,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Head","Pancreas","islet_present","endothelial_cells","P4","0cf687ef-f259-4ba4-8cf8-5af2aa62aee5","bd2c7067-b0a3-4f9c-b592-91afc79df420",35601.95703125,64950.4609375,6775,293,NA,"sample01","P4-3A","P4-3A","007","INS+",121,23921.47,20531.89,9539.88,8175.8,NA,NA,NA
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 002 | INS+",0,0.019,0,0.225,0.005,0,0.142,0,0.199,0.01,0.019,0,0.026,0.003,0,0.151,0,0.048,0.154,0,0.001,0,0.45,0.047,1.07809196374332,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","007","CD31+CD34+","1912G0062","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10588.472502,130,25887.8984375,44665.63671875,1169386,1072542,231304,1141052,1141052,78.4340380143621,"A00916:314:HMWLCDRX2",98.99,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","endothelial_cells","P3","773e34fb-78a6-478e-afd2-ffecc44df8d1","40ef5a0b-1d29-4d8c-8785-290b2aed9243",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","007","INS+",128,NA,NA,9843.1,17943.9,6054.5,15961.5,4276
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 002 | Other",0,0.038,0,0.12,0,0.059,0,0.131,0,0,0,0.112,0.134,0.05,0.074,0,0.141,0,0,0.097,0,0.043,0.41,0.051,1.06465356557521,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","008","CD31+CD34+","1912G0062","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8183.618921,98,26530.6953125,19011.013671875,1198430,1099206,181999,1169821,1169821,83.4426849926219,"A00916:314:HMWLCDRX2",99.01,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","endothelial_cells","P3","8db610a4-3768-4e7c-a96d-a004ac0c37da","bfa563ae-9e3e-44c9-bbab-34d1be66e5d4",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","008","INS+",172,NA,NA,7192.5,10321.6,6054.5,15961.5,5754
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | INS+",0,0.04,0.018,0.008,0.098,0,0,0.116,0,0.038,0,0.181,0,0,0.052,0.212,0.045,0,0,0.191,0,0,0.55,0.037,1.08085724149923,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","010","CD31+CD34+","1912G0062","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11339.879543,101,18590.095703125,34694.4609375,1231736,1128140,206552,1201018,1201018,81.6909248852093,"A00916:314:HMWLCDRX2",99,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","endothelial_cells","P3","38b56984-d73b-49d1-ab90-a0762ad71883","fe9d2598-3cfd-4796-81a7-e1907064ff17",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","010","INS-",NA,NA,NA,7182.8,13739.4,6054.5,15961.5,2492
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | PanCK+",0.117,0,0,0.095,0,0.038,0.123,0.163,0.001,0,0.208,0,0,0,0.087,0,0.149,0,0,0,0,0.019,0.78,0.007,1.11014716038626,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","009","CD31+CD34+","1912G0062","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14153.227927,207,27609.8125,20234.205078125,3467373,3186793,439090,3388097,3388097,86.2215713414709,"A00916:314:HMWLCDRX2",99.05,99.05,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","endothelial_cells","P3","7cddb2d4-7dac-4695-bbf9-ad762ad87fb6","0c753b04-7294-4c3c-b098-c87168ad183f",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","009","INS-",NA,NA,NA,10274.5,12915,6054.5,15961.5,5205
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 005 | PanCK+",0.059,0,0,0.35,0,0,0.014,0.158,0,0,0,0.043,0,0,0.034,0.083,0.115,0,0.02,0.08,0,0.044,0.48,0.04,1.0911961253867,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","011","CD31+CD34+","1912G0062","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12517.972171,139,27863.126953125,37509.90234375,1965226,1806392,291212,1919708,1919708,83.8788037148083,"A00916:314:HMWLCDRX2",99,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","endothelial_cells","P3","f6157f28-fa48-46da-bb50-d8be2e53b63e","35380d8e-eb34-4354-9920-89c2421e38c9",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","011","INS-",NA,NA,NA,13627.4,13552.4,6054.5,15961.5,7947
"P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | PanCK+",0,0.196,0,0.197,0,0,0.021,0.065,0,0,0,0.079,0,0,0.065,0.119,0.173,0,0.083,0,0.001,0.001,0.6,0.031,1.07081038638282,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","012","CD31+CD34+","1912G0062","True","False","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7279.983739,119,26219.359375,51292.9765625,1567148,1441497,221415,1529962,1529962,84.6399264098364,"A00916:314:HMWLCDRX2",99.08,99.08,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_absent","endothelial_cells","P3","1d0a9126-1b58-48fd-80f3-ae57996db92b","610f6e59-733f-4c88-ac34-941e38b366e7",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","012","INS-",NA,NA,NA,6630.3,18617.6,6054.5,15961.5,2718
